A_DMAX,B_DMAX,DQUALITY,fitsfile
45.8964712109198,47.8076696553278,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089135934-s0010-2-3-0140-s_ffic.fits
45.8978286658745,47.8062949587943,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089142934-s0010-2-3-0140-s_ffic.fits
45.897118322888446,47.80491904941778,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089145934-s0010-2-3-0140-s_ffic.fits
45.89716957811493,47.80436922910553,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089152933-s0010-2-3-0140-s_ffic.fits
45.89671288241334,47.804767452021224,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089155933-s0010-2-3-0140-s_ffic.fits
45.89744202651934,47.80603121807985,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089162933-s0010-2-3-0140-s_ffic.fits
45.89776814355275,47.80359313915278,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089165933-s0010-2-3-0140-s_ffic.fits
45.89735016156499,47.80586766729334,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089172933-s0010-2-3-0140-s_ffic.fits
45.897567124786065,47.80342694571709,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089175933-s0010-2-3-0140-s_ffic.fits
45.897944194075535,47.802434704962025,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089182933-s0010-2-3-0140-s_ffic.fits
45.89739902356598,47.80484399640045,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089185933-s0010-2-3-0140-s_ffic.fits
45.898265515040066,47.803356976522196,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089192933-s0010-2-3-0140-s_ffic.fits
45.89794005543706,47.80546405173061,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089195933-s0010-2-3-0140-s_ffic.fits
45.89791817853188,47.802957873232,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089202933-s0010-2-3-0140-s_ffic.fits
45.898255473129666,47.80173245276592,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089205933-s0010-2-3-0140-s_ffic.fits
45.89763003091548,47.8033964822348,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089212933-s0010-2-3-0140-s_ffic.fits
45.8975199862723,47.80459181943479,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089215933-s0010-2-3-0140-s_ffic.fits
45.898408161382235,47.8031980350288,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089222933-s0010-2-3-0140-s_ffic.fits
45.89844959999709,47.80208371155618,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089225933-s0010-2-3-0140-s_ffic.fits
45.89782030851359,47.80198065526952,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089232933-s0010-2-3-0140-s_ffic.fits
45.89807232154351,47.802810529635735,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019089235933-s0010-2-3-0140-s_ffic.fits
45.89796833080993,47.802933509035256,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090002933-s0010-2-3-0140-s_ffic.fits
45.89839553138211,47.8047331339294,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090005933-s0010-2-3-0140-s_ffic.fits
45.89836019618667,47.80295139157454,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090012933-s0010-2-3-0140-s_ffic.fits
45.89859541462715,47.801962674112474,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090015933-s0010-2-3-0140-s_ffic.fits
45.89827515206355,47.8015947897693,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090022933-s0010-2-3-0140-s_ffic.fits
45.898932718267474,47.80357472250546,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090025933-s0010-2-3-0140-s_ffic.fits
45.897845910625506,47.80293817061079,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090032933-s0010-2-3-0140-s_ffic.fits
45.89943382608112,47.80252725917728,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090035933-s0010-2-3-0140-s_ffic.fits
45.89868337246298,47.80282905250397,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090042933-s0010-2-3-0140-s_ffic.fits
45.89881325545093,47.801905037402435,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090045933-s0010-2-3-0140-s_ffic.fits
45.89833226886822,47.80197768931316,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090052933-s0010-2-3-0140-s_ffic.fits
45.899062997998385,47.80305801248437,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090055933-s0010-2-3-0140-s_ffic.fits
45.89845627672116,47.80271043719472,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090062933-s0010-2-3-0140-s_ffic.fits
45.89828529668148,47.80389731099058,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090065933-s0010-2-3-0140-s_ffic.fits
45.89812527960237,47.80210636637298,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090072933-s0010-2-3-0140-s_ffic.fits
45.898358910106595,47.80197977026046,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090075933-s0010-2-3-0140-s_ffic.fits
45.89814611616771,47.80260398998621,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090082933-s0010-2-3-0140-s_ffic.fits
45.89857925603951,47.80165560141927,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090085933-s0010-2-3-0140-s_ffic.fits
45.8980692321818,47.80059057216158,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090092933-s0010-2-3-0140-s_ffic.fits
45.897990909267946,47.80189994345619,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090095933-s0010-2-3-0140-s_ffic.fits
45.89858423179919,47.802470762263965,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090102933-s0010-2-3-0140-s_ffic.fits
45.89902204072189,47.80260612795382,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090105933-s0010-2-3-0140-s_ffic.fits
45.89826557370259,47.802722276701616,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090112933-s0010-2-3-0140-s_ffic.fits
45.898559415956015,47.800620052783415,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090115933-s0010-2-3-0140-s_ffic.fits
45.89915236804666,47.80186137365399,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090122933-s0010-2-3-0140-s_ffic.fits
45.8986465810774,47.80238298232189,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090125933-s0010-2-3-0140-s_ffic.fits
45.89972181195412,47.800743834286095,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090132933-s0010-2-3-0140-s_ffic.fits
45.89874654931782,47.80289409039017,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090135933-s0010-2-3-0140-s_ffic.fits
45.898451549477045,47.80096292467624,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090142933-s0010-2-3-0140-s_ffic.fits
45.89915841465006,47.80229797594666,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090145933-s0010-2-3-0140-s_ffic.fits
45.89899273836363,47.80151341658461,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090152933-s0010-2-3-0140-s_ffic.fits
45.89841126628744,47.801149847931356,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090155933-s0010-2-3-0140-s_ffic.fits
45.899174647569794,47.80070372327441,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090162933-s0010-2-3-0140-s_ffic.fits
45.898758965271554,47.80054148484885,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090165933-s0010-2-3-0140-s_ffic.fits
45.898721834345906,47.80236891414677,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090172933-s0010-2-3-0140-s_ffic.fits
45.89836913631905,47.80216773933262,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090175933-s0010-2-3-0140-s_ffic.fits
45.898207541479564,47.79968350258855,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090182933-s0010-2-3-0140-s_ffic.fits
45.898566019823306,47.80019027586923,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090185933-s0010-2-3-0140-s_ffic.fits
45.89949764087123,47.801365922377954,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090192933-s0010-2-3-0140-s_ffic.fits
45.89804664988867,47.80200549657752,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090195933-s0010-2-3-0140-s_ffic.fits
45.89850818170942,47.80187841745715,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090202933-s0010-2-3-0140-s_ffic.fits
45.89818843000319,47.80110852282405,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090205933-s0010-2-3-0140-s_ffic.fits
45.898801465589486,47.798903598533116,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090212933-s0010-2-3-0140-s_ffic.fits
45.8986269892597,47.80136956600063,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090215933-s0010-2-3-0140-s_ffic.fits
45.8990201517322,47.799842536530605,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090222933-s0010-2-3-0140-s_ffic.fits
45.89882522539972,47.79914037003289,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090225933-s0010-2-3-0140-s_ffic.fits
45.898382302690834,47.79998212921009,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090232933-s0010-2-3-0140-s_ffic.fits
45.8991377256674,47.80070233075935,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019090235933-s0010-2-3-0140-s_ffic.fits
45.89958532763819,47.798100824328,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091002933-s0010-2-3-0140-s_ffic.fits
45.8992571707505,47.79946009363789,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091005933-s0010-2-3-0140-s_ffic.fits
45.8988960521973,47.800920514452514,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091012933-s0010-2-3-0140-s_ffic.fits
45.899234152730514,47.799423711252985,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091015933-s0010-2-3-0140-s_ffic.fits
45.898887381723625,47.79874508474586,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091022933-s0010-2-3-0140-s_ffic.fits
45.89917322453289,47.800001508664764,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091025933-s0010-2-3-0140-s_ffic.fits
45.8988641540634,47.79948432630954,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091032933-s0010-2-3-0140-s_ffic.fits
45.899746925507316,47.80020815234229,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091035933-s0010-2-3-0140-s_ffic.fits
45.89914772885891,47.79936771503435,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091042933-s0010-2-3-0140-s_ffic.fits
45.89890842146008,47.79972916386828,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091045933-s0010-2-3-0140-s_ffic.fits
45.899091193260574,47.799843731974306,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091052933-s0010-2-3-0140-s_ffic.fits
45.89985241255931,47.79828745542545,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091055933-s0010-2-3-0140-s_ffic.fits
45.89968804187379,47.79989548866183,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091062933-s0010-2-3-0140-s_ffic.fits
45.89989656342959,47.797537913213205,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091065933-s0010-2-3-0140-s_ffic.fits
45.89903860322215,47.79872897488622,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091072933-s0010-2-3-0140-s_ffic.fits
45.899268770261415,47.79975242650244,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091075933-s0010-2-3-0140-s_ffic.fits
45.89886887041371,47.79932083511267,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091082933-s0010-2-3-0140-s_ffic.fits
45.899087654600635,47.79722864657265,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091085933-s0010-2-3-0140-s_ffic.fits
45.89922057269689,47.798428098377144,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091092933-s0010-2-3-0140-s_ffic.fits
45.899944099886966,47.799027571297756,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091095933-s0010-2-3-0140-s_ffic.fits
45.899272939443335,47.800070313262495,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091102933-s0010-2-3-0140-s_ffic.fits
45.900023525781535,47.79859005734966,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091105933-s0010-2-3-0140-s_ffic.fits
45.89925727608147,47.79896197868197,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091112933-s0010-2-3-0140-s_ffic.fits
45.89928932656096,47.79856005350496,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091115933-s0010-2-3-0140-s_ffic.fits
45.89938708013051,47.79925890731374,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091122933-s0010-2-3-0140-s_ffic.fits
45.899733655133105,47.79843119003385,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091125933-s0010-2-3-0140-s_ffic.fits
45.90036573689963,47.7984882591079,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091132933-s0010-2-3-0140-s_ffic.fits
45.89986828959934,47.797996465900496,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091135933-s0010-2-3-0140-s_ffic.fits
45.8999616302591,47.79980118747392,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091142933-s0010-2-3-0140-s_ffic.fits
45.90036880215666,47.798616243937886,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091145933-s0010-2-3-0140-s_ffic.fits
45.900163892912815,47.797847921861376,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091152933-s0010-2-3-0140-s_ffic.fits
45.900296163510234,47.79836916735076,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091155933-s0010-2-3-0140-s_ffic.fits
45.899444880320516,47.79905972172537,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091162933-s0010-2-3-0140-s_ffic.fits
45.900132062097555,47.7969056316831,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091165933-s0010-2-3-0140-s_ffic.fits
45.899984196835135,47.79731223862518,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091172933-s0010-2-3-0140-s_ffic.fits
45.90030121415373,47.79737624387565,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091175933-s0010-2-3-0140-s_ffic.fits
45.90001163036186,47.798195151772916,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091182933-s0010-2-3-0140-s_ffic.fits
45.90014221938941,47.79676716874587,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091185933-s0010-2-3-0140-s_ffic.fits
45.89901031116574,47.79753963219082,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091192933-s0010-2-3-0140-s_ffic.fits
45.90042441899732,47.798685563435924,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091195933-s0010-2-3-0140-s_ffic.fits
45.90015826933234,47.797001448553715,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091202933-s0010-2-3-0140-s_ffic.fits
45.899330951080856,47.79735214159655,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091205933-s0010-2-3-0140-s_ffic.fits
45.900024862296505,47.79792343101076,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091212933-s0010-2-3-0140-s_ffic.fits
45.89996140362928,47.79713509101475,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091215933-s0010-2-3-0140-s_ffic.fits
45.900019945873964,47.7980783275425,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091222933-s0010-2-3-0140-s_ffic.fits
45.90000656452003,47.796957830305246,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091225933-s0010-2-3-0140-s_ffic.fits
45.89936079965037,47.797087705227796,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091232933-s0010-2-3-0140-s_ffic.fits
45.900539618566654,47.79710300935312,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019091235933-s0010-2-3-0140-s_ffic.fits
45.90018495663105,47.797112410567934,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092002933-s0010-2-3-0140-s_ffic.fits
45.89935496081716,47.79619204662117,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092005933-s0010-2-3-0140-s_ffic.fits
45.900264220843496,47.79712825466663,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092012933-s0010-2-3-0140-s_ffic.fits
45.89976825467147,47.79697074536716,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092015933-s0010-2-3-0140-s_ffic.fits
45.90050442516656,47.79581171439668,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092022933-s0010-2-3-0140-s_ffic.fits
45.89946012937662,47.79688817828787,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092025933-s0010-2-3-0140-s_ffic.fits
45.90043376907988,47.79872847938714,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092032933-s0010-2-3-0140-s_ffic.fits
45.900624990364236,47.79803002869244,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092035933-s0010-2-3-0140-s_ffic.fits
45.90048841243947,47.79529371972808,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092042933-s0010-2-3-0140-s_ffic.fits
45.89998343220623,47.79547754723899,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092045933-s0010-2-3-0140-s_ffic.fits
45.920451204429924,47.81473751672138,32,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092052933-s0010-2-3-0140-s_ffic.fits
45.90050096234859,47.79999821156298,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092055933-s0010-2-3-0140-s_ffic.fits
45.89971115841479,47.799106152951026,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092062933-s0010-2-3-0140-s_ffic.fits
45.89998637877932,47.79784645103632,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092065933-s0010-2-3-0140-s_ffic.fits
45.899758965180354,47.79855478048171,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092072933-s0010-2-3-0140-s_ffic.fits
45.89959952866025,47.79855038108565,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092075933-s0010-2-3-0140-s_ffic.fits
45.89931819559763,47.80047226609952,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092082933-s0010-2-3-0140-s_ffic.fits
45.89955190952753,47.800898007690876,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092085933-s0010-2-3-0140-s_ffic.fits
45.899695591171394,47.79854577633,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092092933-s0010-2-3-0140-s_ffic.fits
45.89947854406853,47.79909490056707,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092095933-s0010-2-3-0140-s_ffic.fits
45.9002632432406,47.8000856562835,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092102933-s0010-2-3-0140-s_ffic.fits
45.90011433917175,47.79792328216354,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092105933-s0010-2-3-0140-s_ffic.fits
45.89913153331361,47.80021829493808,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092112933-s0010-2-3-0140-s_ffic.fits
45.900132736780165,47.798953479404304,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092115933-s0010-2-3-0140-s_ffic.fits
45.89905810965729,47.80109620380722,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092122933-s0010-2-3-0140-s_ffic.fits
45.89955514554583,47.798716603783305,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092125933-s0010-2-3-0140-s_ffic.fits
45.90006408349291,47.79623680844361,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092132933-s0010-2-3-0140-s_ffic.fits
45.89890323805457,47.797473888164404,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092135933-s0010-2-3-0140-s_ffic.fits
45.89952894881219,47.79591941533272,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092142933-s0010-2-3-0140-s_ffic.fits
45.89927230922058,47.79709917955097,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092145933-s0010-2-3-0140-s_ffic.fits
45.90007854450744,47.79904596589506,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092152933-s0010-2-3-0140-s_ffic.fits
45.89985679903293,47.7980276161702,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092155933-s0010-2-3-0140-s_ffic.fits
45.89957822835038,47.79975066909128,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092162933-s0010-2-3-0140-s_ffic.fits
45.899325292181516,47.80037697759553,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092165933-s0010-2-3-0140-s_ffic.fits
45.89861354184927,47.800038036906585,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092172933-s0010-2-3-0140-s_ffic.fits
45.8990177309754,47.796489741067035,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092175933-s0010-2-3-0140-s_ffic.fits
45.89945513859243,47.799720846607215,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092182933-s0010-2-3-0140-s_ffic.fits
45.89912218498989,47.79983451557223,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092185933-s0010-2-3-0140-s_ffic.fits
45.89931500300793,47.79684137835625,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092192933-s0010-2-3-0140-s_ffic.fits
45.89969435710532,47.79802306706483,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092195933-s0010-2-3-0140-s_ffic.fits
45.90059530201984,47.79772151445104,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092202933-s0010-2-3-0140-s_ffic.fits
45.90008708078574,47.79567327278187,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092205933-s0010-2-3-0140-s_ffic.fits
45.90024609511238,47.797315561128244,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092212933-s0010-2-3-0140-s_ffic.fits
45.90026761894717,47.79892592063186,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092215933-s0010-2-3-0140-s_ffic.fits
45.89901176833462,47.796619731614555,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092222933-s0010-2-3-0140-s_ffic.fits
45.90044811965879,47.79620966199229,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092225933-s0010-2-3-0140-s_ffic.fits
45.899627164219396,47.79674776992215,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092232933-s0010-2-3-0140-s_ffic.fits
45.89961097705236,47.79649033860028,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019092235933-s0010-2-3-0140-s_ffic.fits
45.90014362550846,47.79612740925802,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093002933-s0010-2-3-0140-s_ffic.fits
45.89989207355654,47.79701398182374,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093005933-s0010-2-3-0140-s_ffic.fits
45.899361774253634,47.79622846759207,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093012933-s0010-2-3-0140-s_ffic.fits
45.89923263709409,47.795812527333965,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093015933-s0010-2-3-0140-s_ffic.fits
45.899095631968066,47.79571831522685,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093022933-s0010-2-3-0140-s_ffic.fits
45.89933958889969,47.7960587447958,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093025933-s0010-2-3-0140-s_ffic.fits
45.8994253193996,47.795386531355916,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093032933-s0010-2-3-0140-s_ffic.fits
45.89787223582164,47.79497964246707,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093035933-s0010-2-3-0140-s_ffic.fits
45.898941295379814,47.79458123935274,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093042933-s0010-2-3-0140-s_ffic.fits
45.90026615294448,47.7935586050844,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093045933-s0010-2-3-0140-s_ffic.fits
45.898625423231124,47.79496694084628,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093052933-s0010-2-3-0140-s_ffic.fits
45.89735900306937,47.79454875469605,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093055933-s0010-2-3-0140-s_ffic.fits
45.89912570409115,47.79210609802067,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093062933-s0010-2-3-0140-s_ffic.fits
45.89920423039496,47.7960437631649,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093065933-s0010-2-3-0140-s_ffic.fits
45.89758092372517,47.79377510435734,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093072933-s0010-2-3-0140-s_ffic.fits
45.89881052796545,47.79402050378644,0,/nfs/phtess2/ar0/TESS/FFI/CAL/sector-10/tess2019093075933-s0010-2-3-0140-s_ffic.fits
